STUD_ID|CPNT_TYP_ID|CPNT_ID|REV_DTE|CMPL_STAT_ID|COMPL_DTE|COMPL_DTE_TIMEZONE|LST_UPD_USR|GRADE|REV_NUM|CREDIT_HRS|CPE_HRS|CONTACT_HRS|TOTAL_HRS|INST_N:00 AME|COMMENTS|ES_USER_N:00 AME|ESIG_MEANING_CODE_ID|ESIG_MESSAGE|SCHD_ID|INCLUDE_IN_GOVT_REPORTING|PROGR:00 AM1_2483_ID|PROGR:00 AM1_HRS|PROGR:00 AM1_TRAINING_FUNDING_ID|PROGR:00 AM1_HOURS_DURING_WORK|HOURS_OUTSIDE_OF_WORK|PROGR:00 AM2_2483_ID|PROGR:00 AM2_HRS|PROGR:00 AM2_TRAINING_FUNDING_ID|PROGR:00 AM2_HOURS_DURING_WORK|PROGR:00 AM2_HOURS_OUTSIDE_OF_WORK|PROGR:00 AM3_2483_ID|PROGR:00 AM3_HRS|PROGR:00 AM3_TRAINING_FUNDING_ID|PROGR:00 AM3_HOURS_DURING_WORK|PROGR:00 AM3_HOURS_OUTSIDE_OF_WORK|HOURLY_RATE|HOURLY_RATE_CURRENCY|LGL_ENTITY_2483_ID|EMP_CLASS_2483_ID|TRAINING_ACTION_CATEGORY_ID|TRAINING_PURPOSE_ID|ADJUSTED_HOURLY_RATE|ADJUSTED_HOURLY_RATE_CURRENCY|!##!
jcarter|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jcarter|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jchan|Evento|7c770110-f366-4d05-b358-90ca00edd50d||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jchan|Sesión|98e79020-7fb8-4350-8c10-fc3a8bb0765c||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jchung|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jchung|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jchung|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jchung|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jcrowe|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Clase en lC-nea|4f67ecb5-6c2c-4293-a9d4-15552d085cf9||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Clase en lC-nea|5448f1af-faee-41c2-94fa-a0a56837cd20||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Sesión|63b12fe8-ce05-43f0-b3ea-0240734fa378||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdubois|Sesión|af98746c-1992-4a0b-af6d-1fe74021c517||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Clase en lC-nea|e72a6aa0-60aa-4ae6-8653-feaf3236f842||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdupont|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdwyer2@gmail.com|Prueba|1645dbd2-07d3-46ab-b91e-8fa11b4d0ed0||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jdwyer2@gmail.com|Prueba|d71391d9-ca18-441c-9d87-aa849b16a785||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JensAdmin|Evento|35d7308a-6423-4eeb-b909-3982955d960c||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JensAdmin|Sesión|a97eddc8-8909-4c70-b60c-6f7bab196b3c||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jevans|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jevans|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jevans|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jevans|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jevans|Sesión|af98746c-1992-4a0b-af6d-1fe74021c517||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JFerris|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Clase en lC-nea|2373a400-fc1b-4fc5-a969-1a49a9f8c137||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Sesión|55d51db6-2d7e-4f87-b6c6-30fea58c97ee||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfisher|Sesión|987525a9-beb7-42ae-8377-63839b64406a||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfuller|Evento|f15ba001-171b-4a78-8900-26fac3836b56||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfuller|Evento|6a92785c-09b7-412f-b3b4-5b8adb27a8c6||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfuller|Evento|95360073-c3c9-4fdf-80b0-c6e2cb5f850d||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfuller|Sesión|4c6742d1-d844-4340-9d8a-07f79386858a||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfuller|Sesión|07ce6498-30b0-482a-956c-3f4c72491a58||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jfuller|Sesión|25c1d3ea-58f6-4876-ac32-5cd94b455dbe||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgallo|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgallo|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgallo|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgallo|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgallo|Sesión|af98746c-1992-4a0b-af6d-1fe74021c517||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Clase en lC-nea|4f67ecb5-6c2c-4293-a9d4-15552d085cf9||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Clase en lC-nea|680e5bb6-049c-4018-8570-90d349e84077||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Sesión|63b12fe8-ce05-43f0-b3ea-0240734fa378||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgarcia|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgauthier|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgenow@demo.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgilbert|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgilbert|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgilbert|Clase en lC-nea|e9bc15c3-6a78-4447-b097-857ebd22c9af||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgilbert|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgilbert|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgill@gmail.com|Prueba|f6381be6-9beb-4add-a079-21a44e36b22c||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgill@gmail.com|Prueba|c8149d56-cc0f-4399-b01a-e605fc7bdc75||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JGoode|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JGoode|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JGoode|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JGoode|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Evento|e40973d4-5b64-4c52-ae61-0a2c53fa4c01||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Evento|844862c1-4241-4a96-aba1-ba198bac366f||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Sesión|20afd402-1826-4195-aac3-2ad53b4eb70b||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Sesión|6f714516-f1a0-4afb-a8a2-723cc77e1be7||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jgregory|Sesión|1006ad7a-6102-4c74-bfd1-906782b9c4c0||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhartman|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhartman|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhartman|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhartman|Sesión|b0d92976-8a44-48a5-ace5-faedd7db4ff4||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhughes|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhughes|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhughes|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhughes|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jhughes|Sesión|af98746c-1992-4a0b-af6d-1fe74021c517||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Clase en lC-nea|6622d4c7-5aef-442a-86ff-2d9eb768779b||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Clase en lC-nea|14f23fe6-9adc-4fc3-b554-30cc630a0c40||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Clase en lC-nea|5970a483-7bbf-4691-bfa3-c7eaf471044e||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Evento|d85aed90-393a-4fae-98d9-71e2fcd374ce||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Material|924579e0-75b3-4613-8c1f-8f71927ebab9||Material-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jjackson|Sesión|8ccf9cb1-f41a-43cd-a190-5b0e9f2b65fa||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JJones|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JJones|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JJones|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JJones|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JJones|Seguidor|0761d23f-2fb2-49ab-889a-fb3cc0c24a4e||Seguidor-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JJones|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JKlang|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JKlang|Clase en lC-nea|01b444eb-b6f1-424a-8f66-4dd8a00510b7||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JKlang|Clase en lC-nea|b3aaff5f-6633-4430-9cae-7f7f14125057||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JKlang|Evento|bb65ac5b-a6d4-47dd-9298-38e66c14c9b3||Evento-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JKlang|Sesión|011586ac-7010-421f-a169-2e190eda3545||Sesión-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jl123@csod.com|Prueba|43a03303-9830-439a-b099-3779b886d681||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
jl123@csod.com|Prueba|9cec448c-4afd-48e9-a004-7476839b3530||Prueba-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
JLavazza|Clase en lC-nea|cbfdba01-aba9-492a-8d9c-39f25230f269||Clase en lC-nea-Terminado|ENE-13-2021 13:00:00||||||||||||||||||||||||||||||||||||||||!##!
